GEOID,year,nInMigr,nOutMigr,netMigr
16019,1990,6469,5197,1272
16019,1991,6160,5050,1110
16019,1992,5383,5290,93
16019,1993,5123,5254,-131
16019,1994,4652,5319,-667
16019,1995,4213,5176,-963
16019,1996,4249,4502,-253
16019,1997,4337,4644,-307
16019,1998,4464,4600,-136
16019,1999,5051,4802,249
16019,2000,4588,4624,-36
16019,2001,4932,4652,280
16019,2002,5329,4607,722
16019,2003,5659,4505,1154
16019,2004,5798,5153,645
16019,2005,6447,5112,1335
16019,2006,6453,5126,1327
16019,2007,6614,5197,1417
16019,2008,6188,5488,700
16019,2009,5349,5343,6
16019,2010,5307,5448,-141
16021,1990,511,539,-28
16021,1991,629,480,149
16021,1992,663,406,257
16021,1993,606,423,183
16021,1994,634,428,206
16021,1995,570,503,67
16021,1996,580,560,20
16021,1997,505,590,-85
16021,1998,511,447,64
16021,1999,590,466,124
16021,2000,467,519,-52
16021,2001,516,457,59
16021,2002,593,461,132
16021,2003,576,448,128
16021,2004,635,537,98
16021,2005,710,543,167
16021,2006,677,494,183
16021,2007,570,515,55
16021,2008,512,551,-39
16021,2009,634,487,147
16021,2010,413,525,-112
16023,1990,236,290,-54
16023,1991,239,176,63
16023,1992,205,162,43
16023,1993,196,177,19
16023,1994,193,255,-62
16023,1995,210,210,0
16023,1996,202,229,-27
16023,1997,157,212,-55
16023,1998,128,175,-47
16023,1999,179,179,0
16023,2000,136,192,-56
16023,2001,158,131,27
16023,2002,142,264,-122
16023,2003,154,186,-32
16023,2004,146,184,-38
16023,2005,132,134,-2
16023,2006,151,143,8
16023,2007,143,158,-15
16023,2008,156,161,-5
16023,2009,162,127,35
16023,2010,140,182,-42
16025,1990,0,0,0
16025,1991,0,0,0
16025,1992,47,54,-7
16025,1993,71,41,30
16025,1994,88,44,44
16025,1995,94,58,36
16025,1996,50,85,-35
16025,1997,64,81,-17
16025,1998,104,80,24
16025,1999,46,82,-36
16025,2000,88,75,13
16025,2001,82,67,15
16025,2002,60,62,-2
16025,2003,64,80,-16
16025,2004,156,85,71
16025,2005,131,80,51
16025,2006,77,61,16
16025,2007,106,79,27
16025,2008,60,57,3
16025,2009,51,94,-43
16025,2010,75,79,-4
16027,1990,6508,4789,1719
16027,1991,6364,4876,1488
16027,1992,7058,4721,2337
16027,1993,7506,5078,2428
16027,1994,7770,5246,2524
16027,1995,7057,5317,1740
16027,1996,7271,5137,2134
16027,1997,7589,5824,1765
16027,1998,8604,5920,2684
16027,1999,9476,5915,3561
16027,2000,9703,6364,3339
16027,2001,10270,7015,3255
16027,2002,10473,7191,3282
16027,2003,10693,7712,2981
16027,2004,11919,8255,3664
16027,2005,14174,9548,4626
16027,2006,13308,9233,4075
16027,2007,11900,9667,2233
16027,2008,9978,10408,-430
16027,2009,9720,9898,-178
16027,2010,10154,10024,130
16029,1990,376,337,39
16029,1991,419,419,0
16029,1992,417,348,69
16029,1993,347,417,-70
16029,1994,368,376,-8
16029,1995,361,351,10
16029,1996,311,416,-105
16029,1997,390,330,60
16029,1998,293,443,-150
16029,1999,376,402,-26
16029,2000,423,383,40
16029,2001,320,457,-137
16029,2002,327,420,-93
16029,2003,341,368,-27
16029,2004,282,411,-129
16029,2005,367,460,-93
16029,2006,373,357,16
16029,2007,363,359,4
16029,2008,381,325,56
16029,2009,293,265,28
16029,2010,264,432,-168
16031,1990,1430,1469,-39
16031,1991,1542,1407,135
16031,1992,1578,1558,20
16031,1993,1467,1481,-14
16031,1994,1401,1389,12
16031,1995,1515,1601,-86
16031,1996,1418,1650,-232
16031,1997,1319,1777,-458
16031,1998,1496,1593,-97
16031,1999,1326,1736,-410
16031,2000,1480,1598,-118
16031,2001,1481,1699,-218
16031,2002,1353,1588,-235
16031,2003,1254,1626,-372
16031,2004,1103,1334,-231
16031,2005,1224,1444,-220
16031,2006,1274,1308,-34
16031,2007,1501,1231,270
16031,2008,1370,1427,-57
16031,2009,1527,1243,284
16031,2010,1589,1437,152
16033,1990,76,0,76
16033,1991,122,0,122
16033,1992,109,135,-26
16033,1993,98,90,8
16033,1994,87,109,-22
16033,1995,90,111,-21
16033,1996,111,100,11
16033,1997,119,103,16
16033,1998,143,100,43
16033,1999,77,76,1
16033,2000,50,108,-58
16033,2001,64,93,-29
16033,2002,77,137,-60
16033,2003,57,70,-13
16033,2004,50,66,-16
16033,2005,57,69,-12
16033,2006,58,73,-15
16033,2007,73,97,-24
16033,2008,54,70,-16
16033,2009,76,74,2
16033,2010,48,82,-34
16035,1990,591,554,37
16035,1991,568,524,44
16035,1992,584,489,95
16035,1993,681,459,222
16035,1994,549,553,-4
16035,1995,603,447,156
16035,1996,517,504,13
16035,1997,480,566,-86
16035,1998,444,468,-24
16035,1999,467,585,-118
16035,2000,427,671,-244
16035,2001,493,596,-103
16035,2002,516,528,-12
16035,2003,479,515,-36
16035,2004,481,473,8
16035,2005,469,415,54
16035,2006,495,472,23
16035,2007,490,455,35
16035,2008,401,395,6
16035,2009,327,334,-7
16035,2010,393,412,-19
16037,1990,0,296,-296
16037,1991,0,443,-443
16037,1992,328,540,-212
16037,1993,534,415,119
16037,1994,680,393,287
16037,1995,449,394,55
16037,1996,313,452,-139
16037,1997,262,399,-137
16037,1998,270,281,-11
16037,1999,323,325,-2
16037,2000,255,316,-61
16037,2001,255,335,-80
16037,2002,217,266,-49
16037,2003,261,262,-1
16037,2004,263,270,-7
16037,2005,335,272,63
16037,2006,243,229,14
16037,2007,332,268,64
16037,2008,282,271,11
16037,2009,250,251,-1
16037,2010,212,251,-39
16039,1990,2055,3003,-948
16039,1991,2900,2631,269
16039,1992,4292,3296,996
16039,1993,3236,3246,-10
16039,1994,3197,3060,137
16039,1995,3101,3238,-137
16039,1996,3909,3361,548
16039,1997,3079,2988,91
16039,1998,2929,3190,-261
16039,1999,2859,3373,-514
16039,2000,3267,3482,-215
16039,2001,2954,3212,-258
16039,2002,2774,3661,-887
16039,2003,2966,3172,-206
16039,2004,2837,3421,-584
16039,2005,2846,3338,-492
16039,2006,3211,2949,262
16039,2007,2943,3008,-65
16039,2008,2553,3327,-774
16039,2009,2660,3037,-377
16039,2010,2090,3401,-1311
16041,1990,549,450,99
16041,1991,491,538,-47
16041,1992,557,421,136
16041,1993,532,370,162
16041,1994,599,528,71
16041,1995,679,535,144
16041,1996,646,490,156
16041,1997,619,478,141
16041,1998,578,510,68
16041,1999,632,627,5
16041,2000,596,608,-12
16041,2001,648,556,92
16041,2002,542,617,-75
16041,2003,655,503,152
16041,2004,694,655,39
16041,2005,629,714,-85
16041,2006,678,627,51
16041,2007,736,591,145
16041,2008,654,644,10
16041,2009,647,664,-17
16041,2010,565,626,-61
16043,1990,681,662,19
16043,1991,754,868,-114
16043,1992,912,738,174
16043,1993,699,926,-227
16043,1994,654,672,-18
16043,1995,689,858,-169
16043,1996,811,760,51
16043,1997,771,776,-5
16043,1998,724,939,-215
16043,1999,741,955,-214
16043,2000,872,975,-103
16043,2001,897,971,-74
16043,2002,943,860,83
16043,2003,981,981,0
16043,2004,643,882,-239
16043,2005,798,797,1
16043,2006,767,803,-36
16043,2007,805,784,21
16043,2008,730,880,-150
16043,2009,667,769,-102
16043,2010,650,874,-224
16045,1990,954,721,233
16045,1991,917,673,244
16045,1992,1047,698,349
16045,1993,1051,769,282
16045,1994,1027,739,288
16045,1995,970,752,218
16045,1996,1030,765,265
16045,1997,1020,752,268
16045,1998,947,776,171
16045,1999,1049,960,89
16045,2000,1055,888,167
16045,2001,1101,1042,59
16045,2002,1003,868,135
16045,2003,1085,983,102
16045,2004,1177,954,223
16045,2005,1158,989,169
16045,2006,1113,993,120
16045,2007,992,1078,-86
16045,2008,984,1064,-80
16045,2009,810,937,-127
16045,2010,921,859,62
16047,1990,960,789,171
16047,1991,964,879,85
16047,1992,970,838,132
16047,1993,951,861,90
16047,1994,1015,909,106
16047,1995,1096,838,258
16047,1996,994,881,113
16047,1997,813,903,-90
16047,1998,806,888,-82
16047,1999,871,843,28
16047,2000,820,934,-114
16047,2001,877,945,-68
16047,2002,916,934,-18
16047,2003,773,877,-104
16047,2004,841,918,-77
16047,2005,865,1022,-157
16047,2006,952,955,-3
16047,2007,1001,1018,-17
16047,2008,893,998,-105
16047,2009,990,958,32
16047,2010,1033,1042,-9
16049,1990,848,816,32
16049,1991,983,731,252
16049,1992,852,733,119
16049,1993,941,787,154
16049,1994,920,756,164
16049,1995,847,793,54
16049,1996,930,775,155
16049,1997,808,827,-19
16049,1998,785,740,45
16049,1999,708,775,-67
16049,2000,719,752,-33
16049,2001,684,701,-17
16049,2002,637,666,-29
16049,2003,774,665,109
16049,2004,698,644,54
16049,2005,810,730,80
16049,2006,795,647,148
16049,2007,681,611,70
16049,2008,657,531,126
16049,2009,618,500,118
16049,2010,648,515,133
16051,1990,1302,1264,38
16051,1991,1472,1268,204
16051,1992,1397,1332,65
16051,1993,1481,1308,173
16051,1994,1203,1214,-11
16051,1995,1180,1265,-85
16051,1996,1076,1263,-187
16051,1997,1252,1204,48
16051,1998,1343,1265,78
16051,1999,1298,1322,-24
16051,2000,1277,1459,-182
16051,2001,1496,1361,135
16051,2002,1452,1302,150
16051,2003,1648,1391,257
16051,2004,1858,1462,396
16051,2005,1905,1534,371
16051,2006,2145,1570,575
16051,2007,2316,1691,625
16051,2008,2040,1554,486
16051,2009,1794,1762,32
16051,2010,1712,1858,-146
16053,1990,1354,1191,163
16053,1991,1238,1149,89
16053,1992,1423,1147,276
16053,1993,1368,1213,155
16053,1994,1478,1267,211
16053,1995,1424,1252,172
16053,1996,1416,1421,-5
16053,1997,1582,1420,162
16053,1998,1406,1510,-104
16053,1999,1480,1381,99
16053,2000,1287,1494,-207
16053,2001,1427,1469,-42
16053,2002,1447,1453,-6
16053,2003,1477,1397,80
16053,2004,1384,1313,71
16053,2005,1604,1495,109
16053,2006,1600,1506,94
16053,2007,1746,1460,286
16053,2008,1802,1407,395
16053,2009,1617,1721,-104
16053,2010,1460,1623,-163
16055,1990,6237,3751,2486
16055,1991,6202,3664,2538
16055,1992,7387,3570,3817
16055,1993,7609,3761,3848
16055,1994,7628,4335,3293
16055,1995,6990,4475,2515
16055,1996,6718,4596,2122
16055,1997,6577,5079,1498
16055,1998,7183,4870,2313
16055,1999,7057,5044,2013
16055,2000,6443,5269,1174
16055,2001,6844,5571,1273
16055,2002,7066,5081,1985
16055,2003,8300,5012,3288
16055,2004,8926,5311,3615
16055,2005,8119,5872,2247
16055,2006,7421,5432,1989
16055,2007,7522,5638,1884
16055,2008,6947,5742,1205
16055,2009,6247,5447,800
16055,2010,6685,5266,1419
16057,1990,2417,2308,109
16057,1991,2495,2263,232
16057,1992,2660,2302,358
16057,1993,2680,2405,275
16057,1994,2491,2520,-29
16057,1995,2591,2601,-10
16057,1996,2448,2819,-371
16057,1997,2132,2807,-675
16057,1998,2438,2803,-365
16057,1999,2288,2778,-490
16057,2000,2438,2664,-226
16057,2001,2432,2655,-223
16057,2002,2299,2511,-212
16057,2003,2479,2548,-69
16057,2004,2260,2729,-469
16057,2005,2460,2596,-136
16057,2006,2415,2675,-260
16057,2007,2489,2677,-188
16057,2008,2306,2519,-213
16057,2009,2141,2187,-46
16057,2010,2219,2335,-116
16059,1990,525,470,55
16059,1991,433,440,-7
16059,1992,489,412,77
16059,1993,569,370,199
16059,1994,823,350,473
16059,1995,511,476,35
16059,1996,418,444,-26
16059,1997,371,437,-66
16059,1998,364,484,-120
16059,1999,352,500,-148
16059,2000,395,465,-70
16059,2001,467,382,85
16059,2002,391,374,17
16059,2003,470,412,58
16059,2004,421,371,50
16059,2005,459,394,65
16059,2006,424,419,5
16059,2007,493,387,106
16059,2008,418,427,-9
16059,2009,370,315,55
16059,2010,440,335,105
16061,1990,371,314,57
16061,1991,385,309,76
16061,1992,395,255,140
16061,1993,438,313,125
16061,1994,406,331,75
16061,1995,323,297,26
16061,1996,322,284,38
16061,1997,316,352,-36
16061,1998,265,308,-43
16061,1999,205,213,-8
16061,2000,198,322,-124
16061,2001,285,193,92
16061,2002,271,267,4
16061,2003,272,286,-14
16061,2004,275,251,24
16061,2005,256,224,32
16061,2006,249,263,-14
16061,2007,294,265,29
16061,2008,315,237,78
16061,2009,316,313,3
16061,2010,238,213,25
16063,1990,280,271,9
16063,1991,272,222,50
16063,1992,318,278,40
16063,1993,293,269,24
16063,1994,337,254,83
16063,1995,282,255,27
16063,1996,340,321,19
16063,1997,354,600,-246
16063,1998,400,358,42
16063,1999,378,348,30
16063,2000,413,365,48
16063,2001,394,390,4
16063,2002,399,354,45
16063,2003,340,360,-20
16063,2004,439,300,139
16063,2005,336,359,-23
16063,2006,384,309,75
16063,2007,348,337,11
16063,2008,391,407,-16
16063,2009,319,357,-38
16063,2010,358,433,-75
16065,1990,1166,1573,-407
16065,1991,1553,1533,20
16065,1992,1413,1792,-379
16065,1993,1416,1859,-443
16065,1994,1312,1689,-377
16065,1995,1085,1560,-475
16065,1996,1221,1507,-286
16065,1997,1228,1474,-246
16065,1998,1214,1757,-543
16065,1999,1253,1591,-338
16065,2000,1254,1500,-246
16065,2001,1643,1731,-88
16065,2002,1828,1505,323
16065,2003,2237,1884,353
16065,2004,2638,2484,154
16065,2005,2884,3226,-342
16065,2006,2867,3495,-628
16065,2007,2981,3760,-779
16065,2008,2986,3894,-908
16065,2009,2855,3698,-843
16065,2010,2906,3962,-1056
16067,1990,1477,1391,86
16067,1991,1517,1395,122
16067,1992,1412,1476,-64
16067,1993,1418,1446,-28
16067,1994,1469,1469,0
16067,1995,1072,1427,-355
16067,1996,971,1185,-214
16067,1997,856,1278,-422
16067,1998,1007,1162,-155
16067,1999,850,1255,-405
16067,2000,778,1306,-528
16067,2001,888,1134,-246
16067,2002,840,1074,-234
16067,2003,796,1017,-221
16067,2004,980,1278,-298
16067,2005,1096,1287,-191
16067,2006,1122,1255,-133
16067,2007,1214,1175,39
16067,2008,1435,1199,236
16067,2009,1219,1249,-30
16067,2010,1162,1299,-137
16069,1990,2315,1953,362
16069,1991,2382,1951,431
16069,1992,2369,1968,401
16069,1993,2365,1983,382
16069,1994,2088,1948,140
16069,1995,2036,2034,2
16069,1996,2189,2080,109
16069,1997,2138,2273,-135
16069,1998,2109,2196,-87
16069,1999,1957,2127,-170
16069,2000,1922,2318,-396
16069,2001,2050,2084,-34
16069,2002,2184,1894,290
16069,2003,2069,2086,-17
16069,2004,2102,1989,113
16069,2005,2137,2062,75
16069,2006,2039,2048,-9
16069,2007,1926,2124,-198
16069,2008,2052,1977,75
16069,2009,1877,1900,-23
16069,2010,1951,1837,114
16071,1990,0,159,-159
16071,1991,191,179,12
16071,1992,161,149,12
16071,1993,227,134,93
16071,1994,276,114,162
16071,1995,224,183,41
16071,1996,234,155,79
16071,1997,220,197,23
16071,1998,220,183,37
16071,1999,205,211,-6
16071,2000,210,191,19
16071,2001,157,204,-47
16071,2002,195,194,1
16071,2003,212,196,16
16071,2004,203,174,29
16071,2005,221,212,9
16071,2006,212,200,12
16071,2007,263,220,43
16071,2008,223,180,43
16071,2009,211,190,21
16071,2010,199,248,-49
16073,1990,653,677,-24
16073,1991,743,763,-20
16073,1992,763,689,74
16073,1993,831,739,92
16073,1994,898,706,192
16073,1995,959,874,85
16073,1996,876,773,103
16073,1997,868,905,-37
16073,1998,826,884,-58
16073,1999,931,859,72
16073,2000,885,837,48
16073,2001,736,883,-147
16073,2002,787,748,39
16073,2003,743,931,-188
16073,2004,807,919,-112
16073,2005,871,885,-14
16073,2006,840,879,-39
16073,2007,791,834,-43
16073,2008,769,901,-132
16073,2009,631,782,-151
16073,2010,797,878,-81
16075,1990,1404,1050,354
16075,1991,1521,1152,369
16075,1992,1519,1233,286
16075,1993,1633,1085,548
16075,1994,1516,1217,299
16075,1995,1478,1296,182
16075,1996,1425,1307,118
16075,1997,1405,1281,124
16075,1998,1556,1353,203
16075,1999,1399,1250,149
16075,2000,1348,1302,46
16075,2001,1449,1310,139
16075,2002,1391,1283,108
16075,2003,1357,1411,-54
16075,2004,1592,1281,311
16075,2005,1733,1446,287
16075,2006,1753,1298,455
16075,2007,1413,1355,58
16075,2008,1491,1474,17
16075,2009,1256,1307,-51
16075,2010,1278,1388,-110
16077,1990,514,442,72
16077,1991,650,516,134
16077,1992,569,516,53
16077,1993,526,399,127
16077,1994,441,517,-76
16077,1995,358,405,-47
16077,1996,390,413,-23
16077,1997,460,443,17
16077,1998,362,514,-152
16077,1999,321,461,-140
16077,2000,343,431,-88
16077,2001,350,478,-128
16077,2002,339,454,-115
16077,2003,361,335,26
16077,2004,411,471,-60
16077,2005,421,405,16
16077,2006,405,499,-94
16077,2007,449,488,-39
16077,2008,428,509,-81
16077,2009,548,438,110
16077,2010,393,532,-139
16079,1990,835,767,68
16079,1991,740,1131,-391
16079,1992,1048,902,146
16079,1993,955,919,36
16079,1994,1013,873,140
16079,1995,874,913,-39
16079,1996,854,853,1
16079,1997,804,843,-39
16079,1998,667,814,-147
16079,1999,739,801,-62
16079,2000,646,836,-190
16079,2001,654,930,-276
16079,2002,695,737,-42
16079,2003,645,700,-55
16079,2004,757,553,204
16079,2005,779,615,164
16079,2006,684,676,8
16079,2007,709,614,95
16079,2008,647,737,-90
16079,2009,519,586,-67
16079,2010,552,540,12
16081,1990,325,251,74
16081,1991,450,0,450
16081,1992,372,256,116
16081,1993,397,212,185
16081,1994,513,256,257
16081,1995,507,321,186
16081,1996,447,387,60
16081,1997,470,379,91
16081,1998,457,364,93
16081,1999,576,335,241
16081,2000,577,403,174
16081,2001,608,431,177
16081,2002,594,545,49
16081,2003,559,534,25
16081,2004,595,492,103
16081,2005,706,568,138
16081,2006,827,584,243
16081,2007,910,645,265
16081,2008,740,644,96
16081,2009,647,778,-131
16081,2010,682,728,-46
16083,1990,3599,2862,737
16083,1991,3603,2998,605
16083,1992,3378,3020,358
16083,1993,3835,2835,1000
16083,1994,3813,3448,365
16083,1995,3752,3239,513
16083,1996,3822,3428,394
16083,1997,3453,3542,-89
16083,1998,3449,3558,-109
16083,1999,3502,3871,-369
16083,2000,3504,3867,-363
16083,2001,3829,3668,161
16083,2002,4173,3307,866
16083,2003,3838,3597,241
16083,2004,4202,3646,556
16083,2005,4727,3667,1060
16083,2006,4553,3763,790
16083,2007,4351,3956,395
16083,2008,4139,3871,268
16083,2009,4006,3520,486
16083,2010,4086,4115,-29
16085,1990,802,481,321
16085,1991,752,468,284
16085,1992,871,460,411
16085,1993,750,527,223
16085,1994,760,573,187
16085,1995,665,579,86
16085,1996,697,587,110
16085,1997,634,721,-87
16085,1998,629,762,-133
16085,1999,658,683,-25
16085,2000,667,617,50
16085,2001,589,679,-90
16085,2002,668,527,141
16085,2003,696,510,186
16085,2004,1008,660,348
16085,2005,1145,690,455
16085,2006,983,787,196
16085,2007,778,841,-63
16085,2008,672,876,-204
16085,2009,514,749,-235
16085,2010,602,716,-114
16087,1990,654,593,61
16087,1991,683,606,77
16087,1992,684,522,162
16087,1993,596,523,73
16087,1994,694,460,234
16087,1995,705,577,128
16087,1996,662,511,151
16087,1997,608,570,38
16087,1998,559,598,-39
16087,1999,570,627,-57
16087,2000,553,620,-67
16087,2001,514,570,-56
16087,2002,508,511,-3
16087,2003,530,531,-1
16087,2004,559,547,12
16087,2005,632,618,14
16087,2006,572,607,-35
16087,2007,604,567,37
16087,2008,553,527,26
16087,2009,561,534,27
16087,2010,532,496,36
17001,1990,2032,1872,160
17001,1991,1894,1922,-28
17001,1992,1982,1805,177
17001,1993,2367,1934,433
17001,1994,2225,2076,149
17001,1995,1961,2033,-72
17001,1996,1878,2057,-179
17001,1997,1904,2174,-270
17001,1998,2010,2431,-421
17001,1999,1867,2258,-391
17001,2000,1802,2155,-353
17001,2001,1847,2047,-200
17001,2002,1749,2025,-276
17001,2003,1762,2138,-376
17001,2004,1958,1835,123
17001,2005,2058,1966,92
17001,2006,1808,1963,-155
17001,2007,1923,2008,-85
17001,2008,1961,1932,29
17001,2009,1759,1673,86
17001,2010,1692,1773,-81
17003,1990,401,413,-12
17003,1991,403,413,-10
17003,1992,396,457,-61
17003,1993,318,475,-157
17003,1994,403,464,-61
17003,1995,428,511,-83
17003,1996,375,482,-107
17003,1997,416,476,-60
17003,1998,392,471,-79
17003,1999,427,425,2
17003,2000,422,481,-59
17003,2001,446,463,-17
17003,2002,372,516,-144
17003,2003,367,458,-91
17003,2004,307,579,-272
17003,2005,316,477,-161
17003,2006,321,414,-93
17003,2007,395,498,-103
17003,2008,281,422,-141
17003,2009,327,396,-69
17003,2010,265,425,-160
17005,1990,699,668,31
17005,1991,682,638,44
17005,1992,763,650,113
17005,1993,698,727,-29
17005,1994,1004,709,295
17005,1995,813,791,22
17005,1996,806,843,-37
17005,1997,801,860,-59
17005,1998,717,854,-137
17005,1999,838,812,26
17005,2000,866,821,45
17005,2001,916,769,147
17005,2002,769,742,27
17005,2003,815,741,74
17005,2004,751,796,-45
17005,2005,804,781,23
17005,2006,787,757,30
17005,2007,708,824,-116
17005,2008,665,789,-124
17005,2009,713,674,39
17005,2010,703,723,-20
17007,1990,2313,1812,501
17007,1991,2552,1868,684
17007,1992,2531,1854,677
17007,1993,2913,2040,873
17007,1994,2895,2099,796
17007,1995,2998,2169,829
17007,1996,2814,2363,451
17007,1997,2925,2452,473
17007,1998,2994,2502,492
17007,1999,3333,2567,766
17007,2000,3358,2584,774
17007,2001,3705,2754,951
17007,2002,4008,2772,1236
17007,2003,4252,2836,1416
17007,2004,4461,2942,1519
17007,2005,4753,3253,1500
17007,2006,4450,3215,1235
17007,2007,3642,3351,291
17007,2008,2846,3215,-369
17007,2009,2856,3106,-250
17007,2010,2656,2863,-207
17009,1990,254,219,35
17009,1991,282,239,43
17009,1992,256,244,12
17009,1993,249,195,54
17009,1994,201,255,-54
17009,1995,237,225,12
17009,1996,244,280,-36
17009,1997,254,212,42
17009,1998,257,246,11
17009,1999,226,221,5
17009,2000,208,241,-33
17009,2001,185,253,-68
17009,2002,216,171,45
17009,2003,204,228,-24
17009,2004,204,237,-33
17009,2005,221,254,-33
17009,2006,194,249,-55
17009,2007,234,199,35
17009,2008,197,200,-3
17009,2009,174,241,-67
17009,2010,176,189,-13
17011,1990,1574,1570,4
17011,1991,1510,1500,10
17011,1992,1607,1449,158
17011,1993,1546,1581,-35
17011,1994,1497,1542,-45
17011,1995,1424,1583,-159
17011,1996,1449,1491,-42
17011,1997,1468,1702,-234
17011,1998,1453,1596,-143
17011,1999,1589,1654,-65
17011,2000,1440,1680,-240
17011,2001,1584,1576,8
17011,2002,1521,1518,3
17011,2003,1343,1558,-215
17011,2004,1429,1429,0
17011,2005,1626,1516,110
17011,2006,1479,1453,26
