origin,year,nMigr
45061,2016,303
45061,2017,253
45061,2018,252
45061,2019,253
45061,2020,311
45061,2021,244
45063,1990,9512
45063,1991,9723
45063,1992,10010
45063,1993,9967
45063,1994,10319
45063,1995,11534
45063,1996,11577
45063,1997,11497
45063,1998,12420
45063,1999,12626
45063,2000,12112
45063,2001,12302
45063,2002,11552
45063,2003,11931
45063,2004,11128
45063,2005,11392
45063,2006,11436
45063,2007,11585
45063,2008,11086
45063,2009,11307
45063,2010,11913
45063,2011,5377
45063,2012,5539
45063,2013,4974
45063,2014,3626
45063,2015,4809
45063,2016,6919
45063,2017,5141
45063,2018,4924
45063,2019,5328
45063,2020,5398
45063,2021,5639
45065,1990,410
45065,1991,364
45065,1992,360
45065,1993,400
45065,1994,346
45065,1995,372
45065,1996,412
45065,1997,475
45065,1998,429
45065,1999,352
45065,2000,403
45065,2001,415
45065,2002,366
45065,2003,405
45065,2004,389
45065,2005,339
45065,2006,390
45065,2007,394
45065,2008,375
45065,2009,352
45065,2010,388
45065,2011,71
45065,2012,108
45065,2013,44
45065,2014,54
45065,2015,34
45065,2016,47
45065,2017,51
45065,2018,51
45065,2019,34
45065,2020,63
45065,2021,104
45067,1990,1108
45067,1991,1193
45067,1992,1277
45067,1993,1188
45067,1994,1246
45067,1995,1254
45067,1996,1173
45067,1997,1350
45067,1998,1246
45067,1999,1214
45067,2000,1395
45067,2001,1280
45067,2002,1161
45067,2003,1239
45067,2004,1260
45067,2005,1349
45067,2006,1381
45067,2007,1304
45067,2008,1440
45067,2009,1341
45067,2010,1309
45067,2011,410
45067,2012,393
45067,2013,338
45067,2014,267
45067,2015,308
45067,2016,363
45067,2017,389
45067,2018,335
45067,2019,327
45067,2020,393
45067,2021,348
45069,1990,1030
45069,1991,990
45069,1992,1058
45069,1993,1101
45069,1994,1031
45069,1995,1076
45069,1996,1111
45069,1997,1086
45069,1998,1085
45069,1999,1070
45069,2000,1032
45069,2001,1070
45069,2002,1052
45069,2003,987
45069,2004,1059
45069,2005,1153
45069,2006,1004
